C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_58_686.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_58_686.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_58_686.jpg, 0, 0, 0, 7.808359E-05
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_58_790.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_58_790.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_58_790.jpg, 0, 0, 0, 7.838156E-05
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_58_900.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_58_900.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_58_900.jpg, 0, 0, 0, 7.819042E-05
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_002.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_002.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_002.jpg, 0, 0.0689889, 0, 0.03955376
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_103.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_103.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_103.jpg, 0, 0.4200144, 0, 0.4111054
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_205.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_205.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_205.jpg, 0, 0.7241489, 0, 1.063237
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_309.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_309.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_309.jpg, -0.1686801, 1, 0, 2.108981
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_410.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_410.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_410.jpg, -0.4879116, 1, 0, 3.273269
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_511.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_511.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_511.jpg, -0.5515743, 1, 0, 4.41695
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_617.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_617.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_617.jpg, -0.2597031, 1, 0, 5.585335
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_719.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_719.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_719.jpg, 0, 1, 0, 6.730774
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_819.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_819.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_819.jpg, 0, 1, 0, 7.868997
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_03_59_919.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_03_59_919.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_03_59_919.jpg, 0, 1, 0, 8.99719
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_023.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_023.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_023.jpg, -0.3116574, 1, 0, 10.30828
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_123.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_123.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_123.jpg, -0.5536812, 1, 0, 11.31991
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_228.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_228.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_228.jpg, -0.2547384, 1, 0, 12.48096
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_329.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_329.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_329.jpg, 0, 1, 0, 13.49402
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_430.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_430.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_430.jpg, 0, 1, 0, 14.61701
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_530.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_530.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_530.jpg, 0, 1, 0, 15.56282
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_633.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_633.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_633.jpg, -0.1674426, 1, 0, 16.6777
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_736.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_736.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_736.jpg, -0.2562933, 1, 0, 17.6366
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_840.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_840.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_840.jpg, 0, 1, 0, 18.68818
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_00_944.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_00_944.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_00_944.jpg, -0.1386222, 1, 0, 19.90491
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_047.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_047.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_047.jpg, -0.4370892, 1, 0, 20.81917
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_149.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_149.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_149.jpg, -0.1615753, 1, 0, 21.80607
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_250.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_250.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_250.jpg, -0.0851547, 1, 0, 22.77447
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_352.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_352.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_352.jpg, -0.3666095, 1, 0, 23.72131
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_456.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_456.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_456.jpg, -0.3393492, 1, 0, 24.58793
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_561.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_561.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_561.jpg, -0.006756246, 1, 0, 25.55033
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_679.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_679.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_679.jpg, 0, 1, 0, 26.67778
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_792.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_792.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_792.jpg, -0.3390408, 1, 0, 27.76153
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_896.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_896.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_896.jpg, -0.0555936, 1, 0, 28.6745
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_01_998.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_01_998.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_01_998.jpg, 0, 1, 0, 29.5885
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_100.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_100.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_100.jpg, 0, 1, 0, 30.1905
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_204.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_204.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_204.jpg, -0.0437103, 1, 0, 30.18997
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_308.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_308.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_308.jpg, -0.3560796, 1, 0, 30.16082
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_410.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_410.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_410.jpg, -0.4217526, 1, 0, 30.16938
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_514.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_514.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_514.jpg, -0.1257248, 1, 0, 30.19269
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_616.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_616.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_616.jpg, 0, 1, 0, 30.18861
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_720.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_720.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_720.jpg, 0, 1, 0, 30.19016
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_822.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_822.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_822.jpg, -0.1252992, 1, 0, 30.18732
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_02_922.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_02_922.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_02_922.jpg, -0.2998376, 1, 0, 30.1724
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_026.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_026.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_026.jpg, 0, 1, 0, 30.18872
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_126.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_126.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_126.jpg, 0, 1, 0, 30.19014
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_230.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_230.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_230.jpg, 0, 1, 0, 30.19027
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_357.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_357.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_357.jpg, 0, 1, 0, 30.19033
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_456.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_456.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_456.jpg, 0, 1, 0, 30.19028
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_556.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_556.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_556.jpg, 0, 1, 0, 30.19023
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_669.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_669.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_669.jpg, 0, 1, 0, 30.19032
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_770.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_770.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_770.jpg, -0.1930782, 1, 0, 30.18024
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_871.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_871.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_871.jpg, -0.3394113, 1, 0, 30.16994
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_03_971.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_03_971.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_03_971.jpg, -0.03802436, 1, 0, 30.19
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_076.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_076.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_076.jpg, 0, 1, 0, 30.18967
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_178.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_178.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_178.jpg, 0, 1, 0, 30.19002
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_279.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_279.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_279.jpg, 0, 1, 0, 30.18993
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_380.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_380.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_380.jpg, 0, 1, 0, 30.19082
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_483.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_483.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_483.jpg, 0, 1, 0, 30.19032
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_583.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_583.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_583.jpg, 0, 1, 0, 30.19113
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_687.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_687.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_687.jpg, -0.0322128, 1, 0, 30.19083
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_790.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_790.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_790.jpg, -0.3303699, 1, 0, 30.16321
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_890.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_890.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_890.jpg, -0.5354297, 1, 0, 30.14246
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_04_992.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_04_992.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_04_992.jpg, -0.2415883, 1, 0, 30.19306
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_05_095.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_05_095.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_05_095.jpg, 0, 1, 0, 30.18548
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_05_203.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_05_203.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_05_203.jpg, 0, 1, 0, 30.18894
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_05_306.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_05_306.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_05_306.jpg, 0.1541883, 1, 0, 30.18202
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_05_409.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_05_409.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_05_409.jpg, 0.3107904, 1, 0, 30.17043
C:\Users\MonsteR\Desktop\IMG\center_2020_12_02_05_04_05_518.jpg, C:\Users\MonsteR\Desktop\IMG\left_2020_12_02_05_04_05_518.jpg, C:\Users\MonsteR\Desktop\IMG\right_2020_12_02_05_04_05_518.jpg, 0.00865652, 1, 0, 30.18868
